,Weat,Weates,RND,RIPA,ECT,RNSB,theta,neighbours
0,0.14610486963609465,0.5657569671120937,0.0682022567888589,0.014613898,0.6016771324383834,0.011225843773745888,0.02,50
0,0.1401816039325111,0.6367845380509102,0.063640514021939,0.013334125,0.6634556573994349,0.0170447051941946,0.05,50
0,0.14039778690633392,0.6899564474449056,0.06298246174718684,0.013801437,0.6913409836078998,0.011122792864299803,0.1,50
0,0.131214110822735,0.5069981347391346,0.06851735368317492,0.013649716,0.6008585995615496,0.011649103801772054,0.02,100
0,0.1440505570885524,0.6166186574868455,0.06445891346394979,0.013779239,0.6601041551476121,0.013754699337268389,0.05,100
0,0.13711270099191303,0.6849866204883366,0.06341062295522225,0.013207816,0.6932165354817976,0.011914205287374224,0.1,100
0,0.11667541258499273,0.4457454980279975,0.06821708255045535,0.013380665,0.5862218175236998,0.012469469533584005,0.02,200
0,0.1481804579002856,0.5938021767132522,0.06566646883286313,0.014940951,0.6623586441058009,0.01322464102915572,0.05,200
0,0.1342656442889908,0.6485869923462563,0.06396546313479237,0.01326028,0.6942340993231365,0.013363827409369576,0.1,200
1,0.04332707526677987,0.2489666153003883,0.010218972415254648,0.006385377,0.7175069946992231,0.022007028052544942,0.02,50
1,0.028813165521190273,0.15660300961703183,0.011860279072242777,0.007166894,0.7704982454520707,0.03019018070831255,0.05,50
1,0.03513805870498281,0.18449576160832054,0.012299120532273146,0.007247556,0.759409075289769,0.026600350037724183,0.1,50
1,0.03465291278153925,0.22429066239617979,0.01131500772157771,0.0070866863,0.7277688126420907,0.020980361338668835,0.02,100
1,0.03104958625582799,0.21255130068689024,0.012119384936092598,0.0077496837,0.7142511042712664,0.024781077635759145,0.05,100
1,0.03215875013354308,0.1536891458028622,0.0124163306467757,0.006673597,0.7683157659564513,0.02555858724506422,0.1,100
1,0.03299009794833444,0.20873851574769064,0.013829780122893211,0.009127044,0.7246299983109311,0.021342191116001285,0.02,200
1,0.0325206068453405,0.20136044444453732,0.011800094836474442,0.007988813,0.773359668062826,0.027465136895982768,0.05,200
1,0.04447902508187804,0.23929113095815907,0.01163653608877832,0.0066830087,0.7786585496935267,0.02741851431722048,0.1,200
2,0.060178959284140125,0.31966663473575324,0.015912013279181406,0.009501967,0.8081389705332169,0.012610031656260732,0.02,50
2,0.05234056774052678,0.2692856776679378,0.01781597573157363,0.010292098,0.8777822334555504,0.01456039085956093,0.05,50
2,0.050643646615796296,0.31096741534540395,0.01805817395448295,0.011093288,0.8293787867854916,0.010902690254693504,0.1,50
2,0.052479949007075984,0.25441112811264377,0.014659717144013885,0.00830757,0.7800070297296154,0.010766954159535507,0.02,100
2,0.06116070285292,0.30123482523966516,0.01607859402189082,0.0109182345,0.8652365579603786,0.009242031583173214,0.05,100
2,0.0499432086339337,0.3152531289782073,0.01832612294247221,0.01149602,0.8427033995108206,0.013321729546062007,0.1,100
2,0.0467029526595294,0.2736989460204714,0.012382338615255874,0.008175965,0.7703427124670655,0.011771957820641804,0.02,200
2,0.07321223723192555,0.34915233573769416,0.015014965789777809,0.010892067,0.8143096437786927,0.014077820486075561,0.05,200
2,0.04975252921257485,0.3024215854918794,0.01831797095354271,0.011351508,0.8631190369016549,0.009770878507939701,0.1,200
3,0.06081683109000484,0.3285025668618264,0.008683164467228909,0.0143725155,0.9431805143952224,0.009120870725421188,0.02,50
3,0.05835658381356335,0.3285278185823877,0.007798549979342793,0.018988626,0.9476601832204872,0.010844372348835927,0.05,50
3,0.053964982623437935,0.32976638646539114,0.006953225229506574,0.022146115,0.9512007173818885,0.010880205341682912,0.1,50
3,0.06759705761813854,0.33956411931595787,0.009960783430276511,0.012586105,0.9230418732717333,0.011604895564947133,0.02,100
3,0.06334588429426115,0.3473473418031224,0.008178555459638257,0.018307002,0.9537107129395713,0.012349415920957065,0.05,100
3,0.05588684300878508,0.3774684187674659,0.0071283633254982486,0.02180568,0.9512698356658577,0.012366305114375555,0.1,100
3,0.0721855246383058,0.3285091368377494,0.011146253242710265,0.013595353,0.9288338968232481,0.011003150095759773,0.02,200
3,0.061579587673641335,0.3147471775582141,0.008654428552825109,0.017132325,0.9440515993131569,0.011755169968410485,0.05,200
3,0.056337077731340696,0.35230056422913203,0.007603125136060467,0.020184563,0.9524979699086891,0.010049647847896744,0.1,200
4,0.10155695363915543,0.501810001440593,0.026688951605085498,0.01222993,0.6937544105669922,0.024749180863055064,0.02,50
4,0.08441571993984877,0.43767792188520765,0.023048286650354757,0.015550452,0.6892462083003497,0.01701582912581552,0.05,50
4,0.07951501097637423,0.4036202252021756,0.022507903967431093,0.016851367,0.6671203225084784,0.013613485540962287,0.1,50
4,0.1132306452160527,0.5284652126431527,0.027807259885285773,0.013320058,0.6634403226735491,0.016969401520380806,0.02,100
4,0.08590384897878986,0.4420517970180004,0.025419760425146366,0.014114329,0.6884654921454318,0.01656991618499221,0.05,100
4,0.07883742169308876,0.395308535133633,0.023422916700764438,0.015615739,0.6737205359697405,0.019176018987405875,0.1,100
4,0.09509048526028616,0.4651647244526429,0.028243814795836264,0.010811373,0.5908952130746149,0.02033745372642622,0.02,200
4,0.08768782928609614,0.4522684508290359,0.02678483326176387,0.012870117,0.6677601402442264,0.01621727709819542,0.05,200
4,0.08396834779095813,0.3959263035186247,0.024598319014298754,0.013724025,0.6719701523511455,0.014434592617110348,0.1,200
5,0.05202602280092171,0.4369870758105647,0.013949860461531327,0.0128999045,0.8739546068925717,0.011725239207584202,0.02,50
5,0.055222439196065565,0.41981853281685405,0.014421097080990092,0.015559528,0.888114595113176,0.0172448460607266,0.05,50
5,0.05371435121384898,0.4369560983619685,0.014203145837864679,0.017130142,0.8858774927971642,0.0161298108721447,0.1,50
5,0.046582830706941636,0.45566695196831963,0.013399437799431079,0.011003078,0.8623712296061928,0.013030511708897555,0.02,100
5,0.054432281322270855,0.4238359752217149,0.014680309547906835,0.015011054,0.8947904243326622,0.016115178902634218,0.05,100
5,0.05734180650671007,0.44265299022942195,0.014823353635095323,0.016453749,0.8841640663490038,0.021655497684591678,0.1,100
5,0.04828810260226563,0.4979606708264309,0.01325908452559769,0.011365607,0.880812757902481,0.011154212543811352,0.02,200
5,0.057755460161343676,0.4708261333279804,0.013813105521517662,0.013699631,0.8916431555147285,0.012821588850613724,0.05,200
5,0.05733233448745943,0.45693256646321956,0.01473848520833152,0.015886076,0.8934624084105769,0.017881316962585235,0.1,200
6,0.05874875093763758,0.48133416592847755,0.021811102833881685,0.012128723,0.8234294464303081,0.02978086346327327,0.02,50
6,0.06212630465411214,0.4828157257264877,0.020722970250727425,0.015318667,0.8755496702847783,0.03262860923368105,0.05,50
6,0.06648094478618082,0.5209655973875332,0.022584435037733247,0.01879819,0.8696693209991374,0.03164016491437816,0.1,50
6,0.04907635793580888,0.4043907553370523,0.022645195675558897,0.010636627,0.8407564500049172,0.028634011015804286,0.02,100
6,0.06597344655493151,0.5197807408019449,0.022063139194709393,0.013161883,0.8955980628940443,0.0337754272069309,0.05,100
6,0.059853803017932763,0.4786971371317694,0.022051552294729146,0.017934063,0.8583264821678455,0.035238948872492216,0.1,100
6,0.04942772708941507,0.4039273888498052,0.023056877027872697,0.009551475,0.7974675549227709,0.026183120521553693,0.02,200
6,0.0661933718501802,0.5314895166391981,0.023678560212587643,0.011058405,0.871058457069439,0.04063919209553431,0.05,200
6,0.06855254521961848,0.5241037250692993,0.021545071708864924,0.01655543,0.8843114867174181,0.03147833136323914,0.1,200
7,0.09999085502774463,0.6994473003919613,0.024332231404632528,0.02772288,0.5401096894324031,0.04324145913537469,0.02,50
7,0.09243395753710602,0.6868968194902532,0.02591944941322606,0.03155608,0.4324906127229946,0.04368187735358907,0.05,50
7,0.0924997327091083,0.7176047437094394,0.027627702635689422,0.03147365,0.4072351621488684,0.04335286329102719,0.1,50
7,0.09400092546578273,0.6750680303382526,0.02080490606891642,0.024449825,0.4912691849837402,0.04812726340080549,0.02,100
7,0.08571219563830318,0.6198607604754552,0.024586270873958985,0.03014678,0.4579974194025451,0.04883669507192457,0.05,100
7,0.09349090925792161,0.7094090956185515,0.027628041295443245,0.031005355,0.4163399490441264,0.045851133339109805,0.1,100
7,0.09662024656951289,0.7033280265140167,0.019096909960180885,0.020460958,0.5460800538829627,0.033796272046691576,0.02,200
7,0.08309290675155312,0.5802647780572813,0.02500728306139185,0.029176168,0.4900685066232342,0.04539185392905829,0.05,200
7,0.09304460893975386,0.7060657991500047,0.027567966093015397,0.030246414,0.42290265848378156,0.04113172836519465,0.1,200
8,0.03520448358407173,0.2186233801368091,0.010461349231926738,0.01007977,0.8616425483976773,0.021274466113759237,0.02,50
8,0.041299835652007455,0.31165365104127246,0.014737014002636807,0.014691978,0.9167564271355575,0.02030732689441836,0.05,50
8,0.04410659581511078,0.36465333973246505,0.016079884432232006,0.015822185,0.9040457282846774,0.019381445750468625,0.1,50
8,0.039514250227833794,0.2436920932547874,0.01056939942514888,0.010239058,0.8584317227311159,0.01773302284616301,0.02,100
8,0.04407616792861943,0.311981177094094,0.013828124808964044,0.013834082,0.8937316063253283,0.01988332047807845,0.05,100
8,0.042916075516436565,0.3383338299269544,0.0158101183936132,0.015663434,0.9088505354589471,0.020614056935910733,0.1,100
8,0.03984027740584301,0.25681193860615237,0.009887067460711677,0.009816722,0.8423653788263136,0.018143493310216363,0.02,200
8,0.037449512617727464,0.20814051794851718,0.012548345883625035,0.012783858,0.8506584865181973,0.02534729824491553,0.05,200
8,0.038316397107928266,0.2825408481173114,0.015569876979061393,0.01564425,0.9059824894003555,0.021561058296662165,0.1,200
9,0.1131897564726289,0.6152476224442506,0.023828564957802893,0.015923884,0.7516309241464502,0.040436439068852956,0.02,50
9,0.11475086808955666,0.6356782608941781,0.0256502179282101,0.018999284,0.7892960648040339,0.04245537084816043,0.05,50
9,0.09953452525576947,0.6104764606520062,0.024492634801079827,0.016494183,0.770851372494243,0.04224056902688881,0.1,50
9,0.10582951912808856,0.5710619501366845,0.02267183571252108,0.016118662,0.7318427867329604,0.03090562477047348,0.02,100
9,0.11746837913904673,0.6109582474879572,0.025531442736401896,0.0180326,0.7757389314931004,0.04007581143024188,0.05,100
9,0.1056868681586425,0.6485864460009222,0.023185077198229227,0.016520122,0.7721907821696231,0.04123387481909801,0.1,100
9,0.09173738057432824,0.6086930067132197,0.021311937044398762,0.014060578,0.7202126959100359,0.023151047533405803,0.02,200
9,0.11986513034186591,0.5944352047628512,0.024903574929112975,0.018141538,0.7277361537631754,0.03754804052587664,0.05,200
9,0.10788453591656044,0.6378290379374211,0.02351749649201175,0.016261833,0.7765787187995353,0.04180252058151846,0.1,200
