,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.1746139232710508,0.8017797901616958,0.0559164588012375,0.016968353,0.5734989648976306,0.014108431237277794,auto
0,0.1746139232710508,0.8017797901616958,0.0559164588012375,0.016968353,0.5734989648976306,0.013307954874501737,full
0,0.1746138148049714,0.8017791722621811,0.05591646624828892,0.016968342,0.5734990084777218,0.016419326305274682,arpack
0,0.17461382132948677,0.8017793411261321,0.05591646213789717,0.016968342,0.5734989442690038,0.010702311667473985,randomized
1,0.04389017408078476,0.1710921766851722,0.014275521178066934,0.009091015,0.7110657108383097,0.027452109497659367,auto
1,0.04389017408078476,0.1710921766851722,0.014275521178066934,0.009091015,0.7110657108383097,0.024920607169905157,full
1,0.04389009823766607,0.17109168288888957,0.01427549770909915,0.009090988,0.7110657220355202,0.026371425057883074,arpack
1,0.043890187644392155,0.17109220199802727,0.014275529219271025,0.009091013,0.7110657300914117,0.030435064280816406,randomized
2,0.08822378245499186,0.5665522842280972,0.01764039750742989,0.012556155,0.8376662933763371,0.011681207298093233,auto
2,0.08822378245499186,0.5665522842280972,0.01764039750742989,0.012556155,0.8376662933763371,0.010656065030279036,full
2,0.08822390950335801,0.566553055840343,0.017640396419847965,0.012556176,0.837666210752457,0.009808552371979124,arpack
2,0.08822379100423317,0.5665523113856328,0.017640394520865247,0.012556158,0.8376662141536784,0.012684128445686057,randomized
3,0.09614910070556011,0.6081768184819266,0.012186244745086637,0.022659095,0.8937956408691367,0.00792905694060502,auto
3,0.09614910070556011,0.6081768184819266,0.012186244745086637,0.022659095,0.8937956408691367,0.01158699736303484,full
3,0.09614913525020666,0.6081769144120435,0.01218625239443094,0.022659099,0.893795638917931,0.009829757995739697,arpack
3,0.09614911515390323,0.6081769111350205,0.012186250931205712,0.022659095,0.893795645785867,0.008911514006310899,randomized
4,0.1282805883749283,0.566806891330385,0.022741220619833257,0.024683071,0.5985019644625201,0.015461954840996234,auto
4,0.1282805883749283,0.566806891330385,0.022741220619833257,0.024683071,0.5985019644625201,0.01421169592740588,full
4,0.12828061259238505,0.5668069980987455,0.0227412407176221,0.024683075,0.5985018924211679,0.017011960030799196,arpack
4,0.12828056177178837,0.5668067699578662,0.022741225785968124,0.024683066,0.5985019439391407,0.015380142179917872,randomized
5,0.02668408875152839,0.305230634397922,0.011477653698785487,0.013397288,0.8462227654898827,0.02010217889450792,auto
5,0.02668408875152839,0.305230634397922,0.011477653698785487,0.013397288,0.8462227654898827,0.017257021639185292,full
5,0.026684110238177967,0.3052306261664561,0.011477654481145731,0.013397299,0.8462227838527859,0.01922430565732744,arpack
5,0.026684086397792323,0.30523052116695226,0.01147765272529988,0.013397302,0.8462227869525529,0.017253015338621686,randomized
6,0.06581106004241645,0.5197748739146262,0.021727028413913486,0.02417063,0.8593331538824613,0.031816967649879645,auto
6,0.06581106004241645,0.5197748739146262,0.021727028413913486,0.02417063,0.8593331538824613,0.03283771986732009,full
6,0.06581108448299189,0.5197750865983165,0.02172702201092359,0.024170639,0.8593331538824613,0.03007498719795328,arpack
6,0.06581107630186384,0.5197750178547237,0.02172702526402108,0.024170637,0.8593331538824613,0.030777343984838248,randomized
7,0.0987843147983334,0.681783833774127,0.02619477945126016,0.028129406,0.40498841391400675,0.04322428391929145,auto
7,0.0987843147983334,0.681783833774127,0.02619477945126016,0.028129406,0.40498841391400675,0.04596752423885037,full
7,0.09878440838704383,0.6817843651478082,0.026194792039722328,0.028129421,0.4049884260896415,0.0421098674691056,arpack
7,0.09878433719934118,0.6817839683853617,0.026194776877293362,0.02812942,0.40498843924346845,0.04734789802285942,randomized
8,0.0439994139335212,0.36587985068788936,0.013220940947747067,0.011826643,0.8879834933404888,0.023142632364638975,auto
8,0.0439994139335212,0.36587985068788936,0.013220940947747067,0.011826643,0.8879834933404888,0.0262650273747513,full
8,0.04399943029704864,0.36587983219773446,0.013220937290900672,0.011826643,0.8879834927031887,0.021411153628137166,arpack
8,0.04399941302105918,0.36587982907074984,0.013220943163289598,0.011826645,0.8879834933404888,0.024187170292655873,randomized
9,0.10794477404244246,0.683194993773304,0.028406261436858673,0.01673949,0.7510276131260797,0.039033464788487515,auto
9,0.10794477404244246,0.683194993773304,0.028406261436858673,0.01673949,0.7510276131260797,0.037910343172493595,full
9,0.10794479011971639,0.6831951545766247,0.028406264824197645,0.01673949,0.7510276131260797,0.0418971898338315,arpack
9,0.10794477852564222,0.6831950072366111,0.028406265945490075,0.01673949,0.7510276131260797,0.042545049440401696,randomized
