,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.14907715464173216,0.7058352661315956,0.058879340444327154,0.015027274,0.5757498673948799,0.01349801737811085,auto
1,0.05566173855544505,0.23669213668421357,0.01532072247352003,0.009694025,0.7433524728134567,0.02540056601415832,randomized
2,0.0564670436960906,0.3673958898899002,0.01791008614288975,0.010888905,0.826654061815129,0.014757671280185375,auto
3,0.0540274734269556,0.3843578132699187,0.008561464457120456,0.018522982,0.9228501680805413,0.009928377729495367,auto
4,0.0928108494055095,0.4376751421817751,0.022965730515378383,0.021246845,0.5954963390367282,0.01274060186517009,randomized
5,0.03694101762311747,0.38878126011884845,0.012381468044420044,0.017063512,0.8401094080781385,0.017460061082144224,auto
6,0.0694252826708682,0.5246683979126746,0.023675098209308038,0.021044323,0.8635737823695576,0.035557628911533676,auto
7,0.07927591318485258,0.5846659206819427,0.02295222371820457,0.028193839,0.4429864694575804,0.04694815155098856,arpack
8,0.057183986019885655,0.40414981495612173,0.016082535235451296,0.015152432,0.9064824762320933,0.01772666957203047,arpack
9,0.10020321750985552,0.6267876250513448,0.022486426365682755,0.014538828,0.7558927007951333,0.03988706534586843,arpack
