,Metric,Value,solver
2,ECT,0.5479830265533076,auto
3,RNSB,0.0427703845424281,auto
4,RND,0.02068177419667309,auto
5,RIPA,0.024565748870372772,auto
0,WEAT,0.067239504986097,full
1,WEATES,0.45973923018849067,full
2,ECT,0.5479830265533076,full
3,RNSB,0.04472394903828233,full
4,RND,0.02068177419667309,full
5,RIPA,0.024565748870372772,full
0,WEAT,0.06723950073041535,arpack
1,WEATES,0.4597392693880315,arpack
2,ECT,0.5479830455872857,arpack
3,RNSB,0.05099946886216404,arpack
4,RND,0.02068177678024297,arpack
5,RIPA,0.024565741419792175,arpack
0,WEAT,0.06723946715637291,randomized
1,WEATES,0.45973901520905114,randomized
2,ECT,0.5479831591268517,randomized
3,RNSB,0.04414669511430826,randomized
4,RND,0.02068176398080767,randomized
5,RIPA,0.024565748870372772,randomized
0,WEAT,0.04768549005785415,auto
1,WEATES,0.4283204161504189,auto
2,ECT,0.8769725799191068,auto
3,RNSB,0.022585834231157304,auto
4,RND,0.01361897269825899,auto
5,RIPA,0.011797644197940826,auto
0,WEAT,0.04768549005785415,full
1,WEATES,0.4283204161504189,full
2,ECT,0.8769725799191068,full
3,RNSB,0.025887052573688396,full
4,RND,0.01361897269825899,full
5,RIPA,0.011797644197940826,full
0,WEAT,0.04768547528335472,arpack
1,WEATES,0.4283202429668863,arpack
2,ECT,0.8769725775750944,arpack
3,RNSB,0.020702538447840126,arpack
4,RND,0.013618971828462938,arpack
5,RIPA,0.011797639541327953,arpack
0,WEAT,0.04768544253454544,randomized
1,WEATES,0.4283200414651458,randomized
2,ECT,0.876972583670473,randomized
3,RNSB,0.021479564996266725,randomized
4,RND,0.013618970208213397,randomized
5,RIPA,0.011797635816037655,randomized
0,WEAT,0.10594404940028582,auto
1,WEATES,0.6722473219047025,auto
2,ECT,0.7409355740969946,auto
3,RNSB,0.041681665984749317,auto
4,RND,0.024501171677189456,auto
5,RIPA,0.013321563601493835,auto
0,WEAT,0.10594404940028582,full
1,WEATES,0.6722473219047025,full
2,ECT,0.7409355740969946,full
3,RNSB,0.04278882321622458,full
4,RND,0.024501171677189456,full
5,RIPA,0.013321563601493835,full
0,WEAT,0.10594404182135464,arpack
1,WEATES,0.6722472398170993,arpack
2,ECT,0.7409355740969946,arpack
3,RNSB,0.03646100596753797,arpack
4,RND,0.02450116704773025,arpack
5,RIPA,0.013321563601493835,arpack
0,WEAT,0.10594404779554395,randomized
1,WEATES,0.6722473277175716,randomized
2,ECT,0.7409355592330487,randomized
3,RNSB,0.037384116419157266,randomized
4,RND,0.024501165514036614,randomized
5,RIPA,0.013321563601493835,randomized
