,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.12174277869087978,0.6050782474544112,0.0626004538574161,0.012643266,0.6221818593015424,0.011306004410722992,auto
0,0.12174277869087978,0.6050782474544112,0.0626004538574161,0.012643266,0.6221818593015424,0.011320185441564176,full
0,0.1217429084869868,0.6050790110736156,0.06260045184486669,0.012643288,0.6221817186095622,0.014405504999972906,arpack
0,0.12174276875859194,0.605078221194611,0.06260045863977336,0.0126432665,0.6221818560466102,0.011126516665282637,randomized
1,0.060637348186114715,0.28589276436518546,0.020125534581805736,0.0153601775,0.6361431862786888,0.03147242959177529,auto
1,0.060637348186114715,0.28589276436518546,0.020125534581805736,0.0153601775,0.6361431862786888,0.030442791356723172,full
1,0.06063743873071565,0.2858932812887946,0.020125552236190735,0.015360202,0.6361430258979412,0.028060978385521566,arpack
1,0.06063733265114184,0.2858925821818836,0.02012553908731925,0.015360166,0.6361432086933588,0.028122088844337898,randomized
2,0.09137787581466256,0.5533247683838635,0.02378783581626129,0.017073898,0.8155311666557151,0.014227398507540323,auto
2,0.09137787581466256,0.5533247683838635,0.02378783581626129,0.017073898,0.8155311666557151,0.012336748584698983,full
2,0.09137792889236515,0.5533249180623148,0.023787843486059126,0.017073909,0.8155311666557151,0.013287423419822125,arpack
2,0.09137787122470281,0.553324642771561,0.023787828206803443,0.017073898,0.8155311717113194,0.014230515467389043,randomized
3,0.03855842751760394,0.25831321008668967,0.007953392599091074,0.011438032,0.9611642543643995,0.009266163729661799,auto
3,0.03855842751760394,0.25831321008668967,0.007953392599091074,0.011438032,0.9611642543643995,0.008257072703519126,full
3,0.038558471215622975,0.2583134737198727,0.007953391236163137,0.011438035,0.9611642543643995,0.008548788559568777,arpack
3,0.0385584651763795,0.25831342002130653,0.007953388506326205,0.011438037,0.9611642543643995,0.008150020091899307,randomized
4,0.09144205614060345,0.410845518889228,0.019790618010812513,0.016596198,0.7073705503348737,0.017930438762655276,auto
4,0.09144205614060345,0.410845518889228,0.019790618010812513,0.016596198,0.7073705503348737,0.012113161410401318,full
4,0.09144215714245912,0.4108459772921327,0.019790612585022113,0.016596219,0.7073705503348737,0.015105789915385212,arpack
4,0.09144209852939095,0.41084574478234265,0.019790618435066114,0.016596206,0.7073705503348737,0.01703750175884517,randomized
5,0.08537462180148178,0.7042544653092394,0.017024954027032514,0.026470385,0.8646533947616645,0.019784601726543928,auto
5,0.08537462180148178,0.7042544653092394,0.017024954027032514,0.026470385,0.8646533947616645,0.02147198750379269,full
5,0.08537460757193281,0.7042543865622017,0.017024955578833042,0.026470384,0.8646533947616645,0.024743632753484436,arpack
5,0.0853746153385639,0.7042544576903433,0.017024947942322736,0.02647038,0.8646533947616645,0.01914535683365232,randomized
6,0.093988869762234,0.6870299683284325,0.02877869081145383,0.023871953,0.8147064708883308,0.03667111529705765,auto
6,0.093988869762234,0.6870299683284325,0.02877869081145383,0.023871953,0.8147064708883308,0.03220316108316411,full
6,0.09398887044764823,0.6870300646102238,0.02877871303717235,0.023871982,0.8147064708883308,0.03292390348903297,arpack
6,0.09398888911696904,0.6870300874533734,0.028778689749454186,0.02387195,0.8147064708883308,0.03307939790065289,randomized
7,0.08278452524180299,0.6043611130037382,0.024392240812778854,0.02913215,0.44646202999022244,0.043338283027608136,auto
7,0.08278452524180299,0.6043611130037382,0.024392240812778854,0.02913215,0.44646202999022244,0.04376029533526583,full
7,0.08278447223215946,0.6043607094011343,0.024392245621477803,0.02913214,0.44646203422225134,0.04555604606298113,arpack
7,0.08278451722144045,0.6043610885519293,0.024392250971914886,0.029132152,0.44646202999022244,0.04265658762499802,randomized
8,0.06849722005478523,0.5643461211326757,0.025905523620165256,0.027272737,0.8143814694940167,0.019347500166265564,auto
8,0.06849722005478523,0.5643461211326757,0.025905523620165256,0.027272737,0.8143814694940167,0.0273963022084732,full
8,0.06849719797590727,0.5643458951180713,0.025905515898602082,0.027272714,0.8143814693999927,0.018849033776262566,arpack
8,0.06849719740454395,0.56434584003832,0.025905513142050435,0.027272718,0.8143815317574857,0.02252021342629628,randomized
9,0.10471511670917004,0.6802583425100804,0.024736498677705613,0.014450966,0.7676458915790053,0.03767688065122564,auto
9,0.10471511670917004,0.6802583425100804,0.024736498677705613,0.014450966,0.7676458915790053,0.03900484018739327,full
9,0.10471511692093038,0.6802584495938125,0.024736498277466473,0.014450972,0.7676459017304351,0.03817360040434349,arpack
9,0.1047151010618968,0.6802582312206982,0.02473649607834406,0.014450971,0.7676458915790053,0.0420637678096338,randomized
