,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.14907715464173216,0.7058352661315956,0.058879340444327154,0.015027274,0.5757498673948799,0.013370610721684098,auto
1,0.05566176788138407,0.23669231821229478,0.015320718329391652,0.009694024,0.7433524566972758,0.027738004883051833,randomized
2,0.0564670436960906,0.3673958898899002,0.01791008614288975,0.010888905,0.826654061815129,0.011629881673706788,auto
3,0.0540274734269556,0.3843578132699187,0.008561464457120456,0.018522982,0.9228501680805413,0.010108410191078259,auto
4,0.09281091444794393,0.4376754981661356,0.02296572850276672,0.021246849,0.5954963328398722,0.015880984749590883,auto
5,0.03694104964856787,0.38878157672195757,0.012381469685428739,0.017063523,0.8401094342560819,0.0206318447572279,randomized
6,0.06942526649805819,0.5246682639222421,0.023675092943084567,0.021044316,0.8635738220247954,0.03373581860244599,randomized
7,0.07927595976930092,0.5846662328931461,0.022952224355076586,0.02819384,0.44298645732777703,0.053819749012199714,arpack
8,0.0571841003210046,0.40415067550205325,0.016082566096957126,0.015152457,0.9064824910397887,0.018667730184596398,arpack
9,0.100203220027107,0.6267876096694049,0.022486428468797365,0.014538825,0.7558927979763869,0.03937624381659726,auto
