,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.1490771190255884,0.705835147918317,0.058879329460759126,0.0150272725,0.5757498804983012,0.012509226144960889,arpack
1,0.05566177907083091,0.23669233012138768,0.015320721714338618,0.009694028,0.7433524566972758,0.030001571604088065,randomized
2,0.0564670436960906,0.3673958898899002,0.01791008614288975,0.010888905,0.826654061815129,0.011365592450334508,auto
3,0.054027474218639404,0.38435786370255387,0.008561457154097559,0.018522989,0.9228501652279041,0.010758188643146266,arpack
4,0.09281084471392348,0.43767514847360495,0.02296572682415191,0.021246858,0.5954963204723491,0.01416672048095799,arpack
5,0.03694104903859319,0.3887814709812108,0.012381467201576965,0.017063523,0.8401094080781385,0.020274902605424038,randomized
6,0.06942531431126843,0.5246685942196224,0.023675101537858203,0.02104432,0.8635737992840249,0.03279191318027679,arpack
7,0.07927587808218345,0.5846656819470358,0.02295221875727245,0.028193837,0.4429864675680131,0.04488336115859477,arpack
8,0.05718402756734118,0.4041500123124111,0.016082555546985594,0.015152453,0.9064825076801721,0.01711763897013997,auto
9,0.1002032196771184,0.6267877017703505,0.02248641568551535,0.014538831,0.755892736216679,0.03845958840239063,arpack
