,Weat,Weates,RND,RIPA,ECT,solver
0,0.12233627284753808,0.43333654254693943,0.29883555115753485,0.12590612,0.6711540374188135,arpack
1,0.0633241618191588,0.37964881752019586,0.11596600879818741,0.38704026,0.9034557416883393,auto
2,0.13637836041232565,0.35836284016862485,0.1559462144561405,0.23790501,0.858148100906399,arpack
3,0.0998632333681138,0.4320241826290104,0.07373988988249193,0.17306595,0.7892473545648847,randomized
4,0.11304502688600887,0.4645015950171679,0.3579921622008955,0.112340204,0.7912975833146589,auto
