,Weat,Weates,RND,RIPA,ECT,RNSB,alpha
0,0.08599199566667028,0.6223153062348142,0.6724728177787122,0.04298779,0.5233845036892619,0.061889632442217554,0
1,0.030762706103738834,0.3451199251719718,0.10992692992767539,0.027583636,0.3389865219754788,0.061933040323741924,0
2,0.052201579812507726,0.5398621550737589,0.04406004942753047,0.048439797,0.5001695225019307,0.04279525749823893,0
3,0.038780287582642806,0.596264961858229,0.13721951349431952,0.030428307,0.7249041214937543,0.019757630501728716,0
4,0.04287755218752097,0.3850265761741394,0.2955381359138706,0.04604873,0.2811093369842433,0.04452632222006225,0
5,0.04900339052469242,0.785511285408418,0.04757275192320961,0.040642165,0.4854419587544007,0.056859538759727095,0
6,0.05386062893015303,0.6752718562647891,0.2334651495957583,0.055987287,0.5367497527282338,0.050571946550086545,0
7,0.04503120513346206,0.5673519542521109,0.27874393706326345,0.059767794,0.19488390545222486,0.07417769477591553,0
8,0.03550391641360917,0.41703312705701884,0.18202422907057556,0.052890446,0.4862697441251516,0.09296395317908876,0
9,0.07627791982343946,0.6876587353308141,0.33806596113277454,0.061249938,0.4908371045146591,0.06802304691758372,0
