,Weat,Weates,RND,RIPA,ECT,RNSB,alpha
0,0.08599199566600046,0.6223153062321801,0.6724728177695667,0.04298779,0.5233845036892619,0.053671033887058774,0
1,0.025381778954090932,0.23317269552231784,0.10630426195378424,0.037546415,0.33067510889406887,0.09850139539491812,10
2,0.05220157981090014,0.5398621550260433,0.04406004942753047,0.048439797,0.5001695225019307,0.0388341926083564,0
3,0.038780287582589223,0.5962649618785051,0.13721951350346484,0.030428307,0.7249041214937543,0.024332303052858554,0
4,0.042877552185752635,0.38502657614003055,0.2955381359138706,0.04604873,0.2811093369842433,0.04357478321782831,0
5,0.049003390521611234,0.7855112853232915,0.04757275192320961,0.040642165,0.4854419587544007,0.040532893896141994,0
6,0.05386062893015303,0.6752718562686938,0.233465149586613,0.055987287,0.5367497527282338,0.060755412078333966,0
7,0.045031205134480196,0.5673519543567466,0.27874393708155415,0.059767794,0.19488390545222486,0.06587112869187016,0
8,0.03519431755770923,0.33628488167345516,0.20064071243811923,0.053004265,0.5196822588013019,0.07709371207966972,10
9,0.07627791982161754,0.687658735302947,0.33806596114191984,0.061249938,0.4908371045146591,0.06483378330951084,0
