,Weat,Weates,RND,RIPA,ECT,RNSB,solver
4,0.12349193017384838,0.6639392303161882,0.23874898495004324,0.10144571,0.2655760299139053,0.1774174858054879,100
5,0.0717596820102789,0.9002349934224677,0.07093902041463034,0.07750603,0.5956467772387319,0.0552718756497032,0
5,0.05817254663157398,0.7040011781417992,0.047313541928229556,0.05166736,0.5331586111520138,0.11581126610261387,10
5,0.056027441070676434,0.6816488076071084,0.05085470608352884,0.055388715,0.5118598668528261,0.20894685209881006,30
5,0.06943006921511433,0.7451352623248706,0.05643573616718561,0.0687959,0.531350205710609,0.2086426064199979,60
5,0.07660692217726545,0.7679925776412837,0.061608064954878694,0.07548805,0.5422795441898937,0.2209801203526688,80
5,0.0823635976797691,0.7822634951931119,0.06736591871751911,0.08066987,0.5322744909732785,0.2140385625540478,100
6,0.05777708461639777,0.6367230735921358,0.18549846449015564,0.07988144,0.6456973550543338,0.06948023978369862,0
6,0.06289471321275947,0.6640260595426252,0.20185447873315757,0.09773052,0.6108758537029304,0.2161914477695516,10
6,0.06823789016554813,0.6790387212645681,0.21904034859732466,0.10460319,0.6248098476450509,0.2512966464260949,30
6,0.07367528664661213,0.6752950403255799,0.23323914115365504,0.1135977,0.6157809082428517,0.20897037942474883,60
6,0.07996650571362757,0.6994049280368098,0.23956814395587223,0.12072281,0.6168371629739821,0.1682659420734077,80
6,0.08771446300812165,0.7372945322597123,0.24444443099072197,0.12695654,0.6241296704512431,0.1981584171997234,100
7,0.04483251036999361,0.45951175059215826,0.2586284870144747,0.0858754,0.2625064713469144,0.07404042222399612,0
7,0.04391127189475902,0.42975212889301445,0.24193809537655706,0.093985975,0.2647038196871289,0.17995692115062095,10
7,0.05968844294751845,0.47861291836042535,0.2173974663277467,0.10669128,0.28328265343124515,0.21721759549890893,30
7,0.07891280738778492,0.552436349937005,0.2074307537464213,0.11750156,0.29173697480332417,0.21554906109087982,60
7,0.08799238769067812,0.5850933147217743,0.20311575113884087,0.1231561,0.25803143382234955,0.23655475204849472,80
7,0.09508314687313175,0.6083255323733614,0.20283031610616128,0.13037793,0.2813327785740501,0.17546781672811604,100
8,0.054219595360489585,0.4457060334191278,0.21380978673975673,0.061433572,0.4523877329135017,0.09019598429790218,0
8,0.04468185578248425,0.376367054267567,0.2279966598885588,0.0681872,0.4022805889251146,0.07676031229014482,10
8,0.05504322248988543,0.4756791872899588,0.23990937748461336,0.07592616,0.40494050923124286,0.12389643115906497,30
8,0.07047484107358562,0.5517475826342347,0.25006832357208475,0.10087342,0.40281144164927846,0.16385462915337037,60
8,0.07753838682951736,0.5728297006338787,0.2546024214466179,0.11629569,0.4078834428528198,0.1450046557858183,80
8,0.0831585280265553,0.5856295214717171,0.25810617759766674,0.12871374,0.433091013742503,0.11014298179738413,100
9,0.09100800827028158,0.7585316476368275,0.3067434572906688,0.0650888,0.4222581293188586,0.05585669119044578,0
9,0.10786356542301648,0.8712219730053009,0.3119235787901495,0.081097506,0.430208291000634,0.10556911735708716,10
9,0.12043004443936187,0.9383669483935909,0.3138596366558461,0.090182126,0.4086157025048022,0.2607704258384252,30
9,0.12913110706751668,0.9694385446579041,0.3138891507681299,0.100592054,0.40526232386816613,0.26177031026979325,60
9,0.13284757889211726,0.9778260422688602,0.3133395550176311,0.10625037,0.4149477901404963,0.26418847516945715,80
9,0.1356974664603061,0.9819729264081618,0.3126065241622212,0.11070845,0.42815335707816327,0.2696102092896727,100
