,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.2156299209193445,0.8715290537005144,0.5400638763906274,0.16562234,0.5372493743813984,0.09833772439516075,auto
0,0.2156299209193445,0.8715290537005144,0.5400638763906274,0.16562234,0.5372493743813984,0.10460934396357295,full
0,0.2156299042082856,0.8715290274823749,0.5400638671327346,0.16562231,0.5372493743813984,0.08202043217598254,arpack
0,0.2156299099075813,0.8715290347565686,0.5400638987621048,0.16562231,0.5372493743813984,0.10191191164782697,randomized
1,0.11557664667592345,0.5323865797428358,0.18724490438758512,0.16454272,0.39963964349234726,0.10337340468455727,auto
1,0.11557664667592345,0.5323865797428358,0.18724490438758512,0.16454272,0.39963964349234726,0.08706571263392275,full
1,0.1159637292925583,0.5352746454397809,0.18757919993864777,0.16494815,0.3954467108364917,0.0956994506806746,arpack
1,0.1155766405994881,0.5323865599479521,0.18724489470850317,0.16454272,0.39963964349234726,0.09882479738206774,randomized
2,0.18125481162101653,0.7963290514980821,0.15932943511647277,0.20666254,0.5547171682916777,0.08509994604637121,auto
2,0.18125481162101653,0.7963290514980821,0.15932943511647277,0.20666254,0.5547171682916777,0.09008054683901356,full
2,0.1812548147749789,0.7963290500219955,0.1593294284646414,0.20666254,0.5547171682916777,0.09396005478719015,arpack
2,0.18125481095470164,0.7963290537501215,0.15932943808283664,0.20666254,0.5547171682916777,0.10238857994010651,randomized
3,0.14544919997564526,0.7044307796223641,0.12947931656014103,0.18259132,0.8696961349922628,0.04807297451447664,auto
3,0.14544919997564526,0.7044307796223641,0.12947931656014103,0.18259132,0.8696961349922628,0.057766506556994716,full
3,0.14544920547669907,0.7044308031883685,0.1294793137855241,0.18259132,0.8696961349922628,0.046087398165403935,arpack
3,0.1454491986232254,0.7044307734943681,0.1294793086602993,0.1825913,0.8696961349922628,0.04662477225988861,randomized
4,0.1583193477407331,0.6632113078221853,0.19125783126965826,0.15211253,0.6219071321134476,0.11958830096455844,auto
4,0.15922465069049785,0.6679289845722142,0.19137401304794757,0.15191059,0.6211401257721249,0.11835006822533556,full
4,0.15831934335834763,0.6632113110037592,0.19125781222166008,0.15211256,0.6219071321134476,0.11073855286691112,arpack
4,0.15831933990881705,0.6632112961158027,0.19125778598241217,0.15211254,0.6219071321134476,0.11406452219439865,randomized
5,0.10865921752520666,0.789412680681511,0.11055084982374226,0.12129381,0.753707011341513,0.10154964678769297,auto
5,0.10865921752520666,0.789412680681511,0.11055084982374226,0.12129381,0.753707011341513,0.08685506629178874,full
5,0.10865922439166165,0.7894127078769124,0.11055087100342974,0.12129382,0.753707011341513,0.10404956463268279,arpack
5,0.10865922119434365,0.7894126871209538,0.11055086302171004,0.12129382,0.753707011341513,0.10134098715491287,randomized
6,0.14352951588452667,0.9076858290463663,0.24605827730525753,0.17773913,0.7457672238753948,0.10401343969325413,auto
6,0.14352951588452667,0.9076858290463663,0.24605827730525753,0.17773913,0.7457672238753948,0.1095311166838145,full
6,0.1435235131850035,0.9057409272093662,0.24603985216472937,0.17783737,0.7455573290847278,0.1117979191556272,arpack
6,0.14352951619147952,0.907685823595193,0.246058275844511,0.1777391,0.7457672238753948,0.10175557748320678,randomized
7,0.12977512280483594,0.7328515652734289,0.21159165195645988,0.21959104,0.2782481026480625,0.1260093160658702,auto
7,0.12977512280483594,0.7328515652734289,0.21159165195645988,0.21959104,0.2782481026480625,0.12286880095637612,full
7,0.12977513388830716,0.7328516122114248,0.2115916477783136,0.21959108,0.2782481026480625,0.1367778558434654,arpack
7,0.12977512930421103,0.7328515948330454,0.21159164613103565,0.21959108,0.2782481026480625,0.12096688637745356,randomized
8,0.1023921555328631,0.5722935007596852,0.27956273537870385,0.20238823,0.6675048712018788,0.07283395672312953,auto
8,0.10233944348429541,0.5720490649873538,0.2793866882946766,0.20221555,0.6692088820848555,0.06745395050746207,full
8,0.10239213979815914,0.5722934377613493,0.27956275989026325,0.20238818,0.6675048712018788,0.08390435419434564,arpack
8,0.10239214640712974,0.5722934643621799,0.27956275906115546,0.20238818,0.6675048712018788,0.06835723620304236,randomized
9,0.13992237710237795,0.8408046097311763,0.2832558750754779,0.1320933,0.6905853984575212,0.08249086119607854,auto
9,0.13992237710237795,0.8408046097311763,0.2832558750754779,0.1320933,0.6905853984575212,0.07520821840156959,full
9,0.13992237714574896,0.8408046095614784,0.28325585195685116,0.13209328,0.6905853984575212,0.09199111243374099,arpack
9,0.13992237216183376,0.8408045885395731,0.28325585821904864,0.1320933,0.6905853984575212,0.08856698487346136,randomized
