,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.21757797155802563,0.8741950144755464,0.5471582587425743,0.16826914,0.550912685692888,0.08344037942585043,auto
0,0.21757797155802563,0.8741950144755464,0.5471582587425743,0.16826914,0.550912685692888,0.07072274658355915,full
0,0.2175779610824118,0.874194998926174,0.5471582486104003,0.16826914,0.550912685692888,0.08856699152549441,arpack
0,0.21757796450078032,0.874194999759127,0.5471582518231327,0.16826914,0.550912685692888,0.08689549084814648,randomized
1,0.11238380436527015,0.5179327204792783,0.18442499042474778,0.1605405,0.3936827839779877,0.09374445517476812,auto
1,0.11238380436527015,0.5179327204792783,0.18442499042474778,0.1605405,0.3936827839779877,0.10085511921294091,full
1,0.11238378821272105,0.5179326685319655,0.18442498248579378,0.16054048,0.3936828307092532,0.10037976442901178,arpack
1,0.11238378765141714,0.5179326746339459,0.184424986733867,0.16054048,0.3936828307092532,0.10970038008756482,randomized
2,0.17855216378577843,0.788802588445869,0.15767799105185293,0.20377366,0.5356453660856427,0.09667910602373164,auto
2,0.17855216378577843,0.788802588445869,0.15767799105185293,0.20377366,0.5356453660856427,0.1111142286997379,full
2,0.17855215534054475,0.7888026135958712,0.15767799234430416,0.20377363,0.5356453660856427,0.07844441224112662,arpack
2,0.17855216659003667,0.7888025990286757,0.1576779985866145,0.20377366,0.5356453660856427,0.10255447458006502,randomized
3,0.14715714972808516,0.7124419005861622,0.1306078303616887,0.18544234,0.8696114313841412,0.05212282461076036,auto
3,0.14715714972808516,0.7124419005861622,0.1306078303616887,0.18544234,0.8696114313841412,0.036389758435995755,full
3,0.1471571514240615,0.7124419062543311,0.13060783098167925,0.18544237,0.8696114313841412,0.045905736608534316,arpack
3,0.1471571505445044,0.7124419048137797,0.130607829939038,0.18544234,0.8696114313841412,0.058953334624868924,randomized
4,0.16096589134660044,0.6700070975804516,0.19278185118976596,0.15054439,0.6184922954979062,0.09929397021262203,auto
4,0.16096589134660044,0.6700070975804516,0.19278185118976596,0.15054439,0.6184922954979062,0.09538788736603314,full
4,0.16096590592411414,0.6700071373375638,0.19278185711910287,0.15054439,0.6184922954979062,0.09737782313390264,arpack
4,0.1609658849094504,0.6700070853666558,0.19278185138727943,0.15054439,0.6184922954979062,0.12120158547421493,randomized
5,0.11406538029406804,0.8130707225220722,0.11572672925568199,0.121610284,0.7592820960274357,0.11042161353215443,auto
5,0.11406538029406804,0.8130707225220722,0.11572672925568199,0.121610284,0.7592820960274357,0.06630703891830256,full
5,0.11406539672510405,0.8130707688246668,0.11572675557778885,0.121610306,0.7592820960274357,0.11813210959614813,arpack
5,0.11406537688347826,0.8130707033672697,0.11572672316159414,0.121610284,0.7592820960274357,0.09599984398056129,randomized
6,0.14233767698588098,0.9023227686914017,0.2452709881368134,0.17623103,0.7457538091089931,0.11990400818841107,auto
6,0.14233767698588098,0.9023227686914017,0.2452709881368134,0.17623103,0.7457538091089931,0.11692877668109043,full
6,0.14242091232084267,0.9048425423930733,0.2453012530687807,0.1760242,0.7466124637955599,0.12424207457293641,arpack
6,0.14233767197857203,0.9023227500944913,0.24527098617355667,0.17623103,0.7457538091089931,0.11034627120840498,randomized
7,0.13890528701409496,0.7876933496054769,0.2187518729591106,0.23569554,0.3425626963615818,0.1406200225233688,auto
7,0.13890528701409496,0.7876933496054769,0.2187518729591106,0.23569554,0.3425626963615818,0.11816932429963027,full
7,0.1389053380548097,0.7876935873850976,0.2187519226809389,0.23569556,0.3425626963615818,0.12967771397447406,arpack
7,0.13890529987205727,0.7876934304008879,0.21875187475211613,0.23569559,0.3425626963615818,0.12253965471210482,randomized
8,0.09619394126315368,0.5443699756123271,0.2837362487472303,0.1932771,0.6755907136426039,0.06015271001827842,auto
8,0.09619394126315368,0.5443699756123271,0.2837362487472303,0.1932771,0.6755907136426039,0.07415343690479334,full
8,0.09619393625496186,0.5443699424717471,0.2837362523060296,0.1932771,0.6755907136426039,0.07236200539841457,arpack
8,0.09619393612726962,0.5443699143730222,0.2837362390183102,0.1932771,0.6755907136426039,0.08334459084466261,randomized
9,0.14220948735041045,0.851636082876908,0.27041308568736977,0.12692249,0.6898300696843647,0.08929324126544981,auto
9,0.14273370548777434,0.8516645741019383,0.2697053847545267,0.12602007,0.690274365448239,0.09222376973173164,full
9,0.14273369876364916,0.8516645778040168,0.2697054175824346,0.12602007,0.690274365448239,0.09321316827805329,arpack
9,0.14273369797166563,0.8516645601833235,0.26970541545371024,0.12602009,0.690274365448239,0.09657649017075491,randomized
