,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.2146844533682853,0.8705709783220926,0.5433473548999059,0.16535483,0.5451679398889052,0.08466717090239122,arpack
1,0.1067257638443386,0.5015689784615097,0.1805999123434364,0.15634142,0.4006844597989272,0.10354335891729818,randomized
2,0.17635538966461517,0.7862113866872716,0.15591192813229832,0.20115204,0.5530558405829193,0.07760966540038357,randomized
3,0.14127698494388147,0.6963768039024328,0.12604055152941518,0.17704451,0.8681802147339734,0.05308693784442229,randomized
4,0.1605884771337041,0.6767870852804762,0.1922006332203905,0.14798707,0.6220573882526735,0.09399789036941339,randomized
5,0.1069055302956809,0.7853557088217783,0.108473026680527,0.115270756,0.756384359072372,0.10356217181727538,auto
6,0.14088185105290538,0.8975922780277135,0.24388354588822417,0.17485543,0.7467398485845864,0.11197999303645072,auto
7,0.13106003736453603,0.7458662820158973,0.21025604048386337,0.22577985,0.30983743029219224,0.14323785653791976,auto
8,0.09627068540852389,0.5537482191324453,0.28234931316609524,0.19182557,0.6599326855123933,0.07025351844241488,full
9,0.137646127196563,0.8370520252006445,0.27411043337068364,0.12515898,0.6908685753635987,0.07714466809039684,full
