,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.214684434147384,0.8705709422244352,0.5433473585499021,0.16535483,0.5451679398889052,0.0873228201586516,randomized
1,0.1067257538148305,0.5015689524483081,0.18059991831401712,0.15634143,0.4006844597989272,0.10910346897778257,arpack
2,0.17635537595224943,0.7862113655913624,0.15591192357039993,0.20115204,0.5530558405829193,0.08907642551213589,arpack
3,0.14127698863490606,0.69637681745463,0.1260405547712407,0.17704451,0.8681802147339734,0.04738443673583832,arpack
4,0.160588486926368,0.6767871134146141,0.19220063193782935,0.14798708,0.6220573882526735,0.10365929261343765,arpack
5,0.10690553845793171,0.7853557345562642,0.10847303285379428,0.11527076,0.756384359072372,0.08765082798589272,arpack
6,0.14088185287130645,0.8975922881301438,0.24388353982550603,0.17485541,0.7467398485845864,0.11167531651597498,arpack
7,0.13106006094130296,0.7458664096503365,0.2102560463778097,0.22577988,0.30983743029219224,0.13952507890690255,arpack
8,0.09627068504485903,0.5537481294435199,0.28234932518780836,0.19182558,0.6599326855123933,0.07962794125501867,arpack
9,0.1376461290101086,0.8370520172378547,0.27411039066434156,0.12515897,0.6908685753635987,0.0890580536571683,arpack
