,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.21468444684260204,0.8705709588439176,0.5433473665806526,0.16535483,0.5451679398889052,0.0857233248799215,auto
1,0.10672577926032442,0.5015690214835463,0.18059993282710243,0.15634143,0.4006844597989272,0.10457332865849174,auto
2,0.17635538938838563,0.7862113641077016,0.15591192162402692,0.20115204,0.5530558405829193,0.10443969515818548,auto
3,0.14127698221602525,0.696376804175421,0.12604054639504503,0.1770445,0.8681802147339734,0.046510131503824506,auto
4,0.16058848575930695,0.6767871018968096,0.19220064727851097,0.14798707,0.6220573882526735,0.09013854519494727,auto
5,0.1069055302956809,0.7853557088217783,0.108473026680527,0.115270756,0.756384359072372,0.09340319482702288,auto
6,0.14089678831925437,0.8954597376009367,0.2438699265687452,0.17502858,0.7457566857051413,0.11449207354322495,auto
7,0.13106003736453603,0.7458662820158973,0.21025604048386337,0.22577985,0.30983743029219224,0.12138520746994445,auto
8,0.09627068540852389,0.5537482191324453,0.28234931316609524,0.19182557,0.6599326855123933,0.08140256674128744,auto
9,0.1383551971044883,0.8379513796414433,0.2733313359932883,0.12428802,0.6863216921019314,0.08976321045896214,auto
