,Weat,Weates,RND,RIPA,ECT,RNSB,solver
0,0.2162826178434299,0.8717865849398476,0.5434397497195761,0.16669263,0.5403829200901158,0.11505821147614026,auto
0,0.2170143469317333,0.8762746957350868,0.5446530060396216,0.1673881,0.5510448384590978,0.08950360876991595,full
0,0.21701435526769333,0.876274720395015,0.5446529769046694,0.1673881,0.5510448384590978,0.10607819804757265,arpack
0,0.21628261519105618,0.8717865819157912,0.5434397448005842,0.16669263,0.5403829200901158,0.08420154953728641,randomized
1,0.1052142179525347,0.4994487487983225,0.17962713663819152,0.15543231,0.3916141574039859,0.08908006244286083,auto
1,0.1052142179525347,0.4994487487983225,0.17962713663819152,0.15543231,0.3916141574039859,0.08416235305328665,full
1,0.1052142127509263,0.4994487282792251,0.17962711397204115,0.1554323,0.3916141574039859,0.08619282461790201,arpack
1,0.10521421973188672,0.4994487582049632,0.17962711826939745,0.1554323,0.3916141574039859,0.0999645506711454,randomized
2,0.18744532421076468,0.8380877979145088,0.16273827282226194,0.21281655,0.5788123432885758,0.08527295615568489,auto
2,0.18744532421076468,0.8380877979145088,0.16273827282226194,0.21281655,0.5788123432885758,0.07797428803006053,full
2,0.18744533248249978,0.8380878214452083,0.1627382842554169,0.21281658,0.5788123432885758,0.0639198269658006,arpack
2,0.18744531536734826,0.8380877814680988,0.16273827311822645,0.21281655,0.5788123432885758,0.07042871212260315,randomized
3,0.14263945359220723,0.6911842646918601,0.12751568871601618,0.17879581,0.8603412215572533,0.05109931051049642,auto
3,0.14263945359220723,0.6911842646918601,0.12751568871601618,0.17879581,0.8603412215572533,0.04619967432493327,full
3,0.1433337142958283,0.6940504230719456,0.12792320843727445,0.17989445,0.8602014467872143,0.05659975486348745,arpack
3,0.1433337015246392,0.6940503642275327,0.1279231979154726,0.17989443,0.8602014467872143,0.05065893730804459,randomized
4,0.16543983576866947,0.6913443199992881,0.19577413200774152,0.15089208,0.6330257904356468,0.08927985853543344,auto
4,0.16543983576866947,0.6913443199992881,0.19577413200774152,0.15089208,0.6330257904356468,0.07694458659862032,full
4,0.16543984110452573,0.6913443350334293,0.19577411788210194,0.15089208,0.6330257904356468,0.09191942762277994,arpack
4,0.16543983068593326,0.6913443174724355,0.19577412213103096,0.15089206,0.6330257904356468,0.08365157185525803,randomized
5,0.10689640291764321,0.7870495250042008,0.10842745930021376,0.112987734,0.751381394045728,0.09931269143279298,auto
5,0.10689640291764321,0.7870495250042008,0.10842745930021376,0.112987734,0.751381394045728,0.0888713862996888,full
5,0.10689639517578546,0.7870494808270175,0.10842745636165119,0.11298773,0.751381394045728,0.07931707953045326,arpack
5,0.10689639907348053,0.7870495078920048,0.10842746325716067,0.11298773,0.751381394045728,0.10120581482685155,randomized
6,0.1430618440859657,0.895707170757935,0.2454842028804395,0.17883177,0.7335913989272086,0.11353354372963957,auto
6,0.1430618440859657,0.895707170757935,0.2454842028804395,0.17883177,0.7335913989272086,0.11609862353106894,full
6,0.14306185228838408,0.8957071888976788,0.24548421081894747,0.17883177,0.7335913989272086,0.11383401542297808,arpack
6,0.1430618509567626,0.8957071931506295,0.2454842062055659,0.1788318,0.7335913989272086,0.12790335079439133,randomized
7,0.13187245817117177,0.7446183408170712,0.2126346722706088,0.2256825,0.30384244693013274,0.13062529046820748,auto
7,0.13181908135668216,0.7416169234482333,0.212402562717532,0.22505802,0.29203110883266253,0.13311410818080796,full
7,0.13187246665894717,0.7446183589977503,0.21263468486510648,0.2256825,0.30384244693013274,0.141966036991294,arpack
7,0.13181908308351747,0.7416169285591344,0.21240258225835415,0.22505806,0.29203110883266253,0.13660266102725677,randomized
8,0.10019527818274167,0.5562599587598086,0.2852589728972067,0.19925219,0.6687515401812018,0.08684138818754984,auto
8,0.10019527818274167,0.5562599587598086,0.2852589728972067,0.19925219,0.6687515401812018,0.07431145687598613,full
8,0.10019527974732431,0.556259855383358,0.285258887331692,0.19925217,0.6687515401812018,0.0724955157200557,arpack
8,0.10019527430810339,0.5562598976073555,0.2852589297768687,0.19925214,0.6687515401812018,0.07698563564291791,randomized
9,0.13960913010338002,0.8348648855667277,0.2720823866787237,0.12571004,0.6862875892228644,0.09160863625044244,auto
9,0.13960913010338002,0.8348648855667277,0.2720823866787237,0.12571004,0.6862875892228644,0.08602503582362624,full
9,0.1396091291719292,0.8348648872993956,0.2720823800603431,0.12571003,0.6862875892228644,0.09225671064401109,arpack
9,0.13960912940852133,0.8348648850673379,0.2720823932173719,0.12571004,0.6862875892228644,0.09395113119722524,randomized
